id,start,end,text,file
635,814.44,815.44, Okay.,"10 _Video, Audio & Media in HTML .mp3.json"
636,815.44,816.44, And audios of different categories.,"10 _Video, Audio & Media in HTML .mp3.json"
637,816.44,817.44, You can use.,"10 _Video, Audio & Media in HTML .mp3.json"
638,817.44,818.44, YouTube videos.,"10 _Video, Audio & Media in HTML .mp3.json"
639,818.44,819.44, In an iframe.,"10 _Video, Audio & Media in HTML .mp3.json"
640,819.44,820.44, Using YouTube's embedding feature.,"10 _Video, Audio & Media in HTML .mp3.json"
641,820.44,821.44, Okay.,"10 _Video, Audio & Media in HTML .mp3.json"
642,821.44,822.44, So what you have to do.,"10 _Video, Audio & Media in HTML .mp3.json"
643,822.44,823.44, You people.,"10 _Video, Audio & Media in HTML .mp3.json"
644,823.44,824.44, Have to make a website.,"10 _Video, Audio & Media in HTML .mp3.json"
645,824.44,825.44, In which you will get a lot of content.,"10 _Video, Audio & Media in HTML .mp3.json"
646,825.44,826.44, Now you use video audio tags.,"10 _Video, Audio & Media in HTML .mp3.json"
647,826.44,827.44, And YouTube.,"10 _Video, Audio & Media in HTML .mp3.json"
648,827.44,828.44, This share feature.,"10 _Video, Audio & Media in HTML .mp3.json"
649,828.44,829.44, You can use.,"10 _Video, Audio & Media in HTML .mp3.json"
650,829.44,830.44, And YouTube.,"10 _Video, Audio & Media in HTML .mp3.json"
651,830.44,831.44, You can use.,"10 _Video, Audio & Media in HTML .mp3.json"
652,831.44,832.44, And YouTube.,"10 _Video, Audio & Media in HTML .mp3.json"
653,832.44,833.44, You can use.,"10 _Video, Audio & Media in HTML .mp3.json"
654,833.44,834.44, And YouTube.,"10 _Video, Audio & Media in HTML .mp3.json"
655,834.44,835.44, You can use.,"10 _Video, Audio & Media in HTML .mp3.json"
656,835.44,836.44, You can use this share feature.,"10 _Video, Audio & Media in HTML .mp3.json"
657,836.44,837.44, The way I did.,"10 _Video, Audio & Media in HTML .mp3.json"
658,837.44,838.44, YouTube video embedding.,"10 _Video, Audio & Media in HTML .mp3.json"
659,838.44,839.44, You can do the same here.,"10 _Video, Audio & Media in HTML .mp3.json"
660,839.44,840.44, And you can make a very good website.,"10 _Video, Audio & Media in HTML .mp3.json"
661,840.44,841.44, And show me.,"10 _Video, Audio & Media in HTML .mp3.json"
662,841.44,842.44, You people.,"10 _Video, Audio & Media in HTML .mp3.json"
663,842.44,843.44, If you want.,"10 _Video, Audio & Media in HTML .mp3.json"
664,843.44,844.44, You can give me a GitHub comment.,"10 _Video, Audio & Media in HTML .mp3.json"
665,844.44,845.44, And with that.,"10 _Video, Audio & Media in HTML .mp3.json"
666,845.44,846.44, If you want.,"10 _Video, Audio & Media in HTML .mp3.json"
667,846.44,847.44, You can tell me the code.,"10 _Video, Audio & Media in HTML .mp3.json"
668,847.44,848.44, You can explain.,"10 _Video, Audio & Media in HTML .mp3.json"
669,848.44,849.44, But do attempt this quiz.,"10 _Video, Audio & Media in HTML .mp3.json"
670,849.44,850.44, And in the comment section.,"10 _Video, Audio & Media in HTML .mp3.json"
671,850.44,851.44, Do write Sigma Batch OP.,"10 _Video, Audio & Media in HTML .mp3.json"
672,851.44,852.44, Access this playlist.,"10 _Video, Audio & Media in HTML .mp3.json"
673,852.44,853.44, Like the video.,"10 _Video, Audio & Media in HTML .mp3.json"
674,853.44,854.44, Do write Sigma Batch OP.,"10 _Video, Audio & Media in HTML .mp3.json"
675,854.44,855.44, That's all for this video.,"10 _Video, Audio & Media in HTML .mp3.json"
676,855.44,856.44, Thank you so much guys.,"10 _Video, Audio & Media in HTML .mp3.json"
677,856.44,857.44, For watching this video.,"10 _Video, Audio & Media in HTML .mp3.json"
678,857.44,858.44, And I will see you.,"10 _Video, Audio & Media in HTML .mp3.json"
679,858.44,859.44, Next time.,"10 _Video, Audio & Media in HTML .mp3.json"
0,0.0,2.6," In the last video, you guys gave a lot of love.",2 _Your First HTML Website .mp3.json
1,2.6,5.0, It's my pleasure to keep this course free.,2 _Your First HTML Website .mp3.json
2,5.0,6.640000000000001, A like is needed for this free course.,2 _Your First HTML Website .mp3.json
3,6.640000000000001,8.36," You know, when I started web development,",2 _Your First HTML Website .mp3.json
4,8.36,10.76, there was no comprehensive course of this quality.,2 _Your First HTML Website .mp3.json
5,10.76,13.44," Forget free or paid, there was no such course.",2 _Your First HTML Website .mp3.json
6,13.44,17.64, So I can understand how important it is for some people to be free of this course.,2 _Your First HTML Website .mp3.json
7,17.64,20.0," And trust me, I live up to the expectations.",2 _Your First HTML Website .mp3.json
8,20.0,21.64," With that said, like this video",2 _Your First HTML Website .mp3.json
9,21.64,24.400000000000002," because in this video, we are going to make our first website.",2 _Your First HTML Website .mp3.json
10,24.400000000000002,28.88," And in this video, I am going to order iPhone 15 Pro Max.",2 _Your First HTML Website .mp3.json
11,28.88,31.88, Why? How? What will happen? We will see that in the next video.,2 _Your First HTML Website .mp3.json
12,31.88,35.28," For many of you, this will be the first website of your life.",2 _Your First HTML Website .mp3.json
13,35.28,36.6, So it's going to be fun.,2 _Your First HTML Website .mp3.json
14,36.6,37.96," You guys are excited, right?",2 _Your First HTML Website .mp3.json
15,37.96,39.36," Write in the comment, I am excited.",2 _Your First HTML Website .mp3.json
16,39.36,41.12," And whoever writes I am excited in the comment,",2 _Your First HTML Website .mp3.json
17,41.12,43.48, I will give heart to all those comments.,2 _Your First HTML Website .mp3.json
18,43.48,47.879999999999995," In this video, we will learn to link an HTML website with CSS and JavaScript.",2 _Your First HTML Website .mp3.json
19,47.879999999999995,50.08," Along with that, in this video, I am going to give you guys",2 _Your First HTML Website .mp3.json
20,50.08,53.2," notes, cheat sheets and many more resources.",2 _Your First HTML Website .mp3.json
21,53.2,56.84, I will tell you guys some techniques that I have learned in years.,2 _Your First HTML Website .mp3.json
22,56.84,60.88, And it will literally make your web development speed 10x.,2 _Your First HTML Website .mp3.json
23,60.88,64.48," In this video, we will also see how to make our VS Code awesome.",2 _Your First HTML Website .mp3.json
24,64.48,67.52000000000001, So that your VS Code screen will look killer.,2 _Your First HTML Website .mp3.json
25,67.52000000000001,72.0," In this video, I will also tell you guys how to earn money from web development.",2 _Your First HTML Website .mp3.json
26,72.0,73.92, So let's start with full energy.,2 _Your First HTML Website .mp3.json
27,73.92,75.16, Let's roll the intro.,2 _Your First HTML Website .mp3.json
28,75.16,87.2," Alright guys, so we have come to our computer screen.",2 _Your First HTML Website .mp3.json
29,87.2,89.44," Before moving forward in the video, I would like to tell you all that",2 _Your First HTML Website .mp3.json
30,89.44,90.8, do access this playlist.,2 _Your First HTML Website .mp3.json
31,90.8,93.36," Secondly, we are very close to 5 million subscribers.",2 _Your First HTML Website .mp3.json
32,93.36,96.19999999999999," So if you guys have not hit the subscribe, then do it.",2 _Your First HTML Website .mp3.json
33,96.19999999999999,101.67999999999999," In today's video, we are going to make our first website, as I told you.",2 _Your First HTML Website .mp3.json
34,101.88000000000001,106.0, The first thing we will do is to customize our VS Code.,2 _Your First HTML Website .mp3.json
35,106.0,110.92, So this is the folder in which we started our web development series.,2 _Your First HTML Website .mp3.json
36,110.92,114.16000000000001, Now I have to give you the source code of this web development series.,2 _Your First HTML Website .mp3.json
37,114.16000000000001,116.04, So I will configure the git here.,2 _Your First HTML Website .mp3.json
38,116.04,118.88000000000001, Now it is not at all necessary for you to know about git.,2 _Your First HTML Website .mp3.json
39,118.88000000000001,122.4, But I will fire the GitHub desktop here.,2 _Your First HTML Website .mp3.json
40,122.4,127.08000000000001, And what I will do here is that I will add a new repository.,2 _Your First HTML Website .mp3.json
41,127.08000000000001,128.8, I will click on add here.,2 _Your First HTML Website .mp3.json
42,128.8,130.96, I will click on create new repository.,2 _Your First HTML Website .mp3.json
43,131.0,134.52, I will name it as Sigma web dev course.,2 _Your First HTML Website .mp3.json
44,134.52,136.48000000000002, And this is our folder.,2 _Your First HTML Website .mp3.json
45,136.48000000000002,138.24, So I will select this folder.,2 _Your First HTML Website .mp3.json
46,138.24,140.64000000000001, I will initialize this repository with readme.,2 _Your First HTML Website .mp3.json
47,140.64000000000001,143.20000000000002, And I will write source code for Sigma web development course here.,2 _Your First HTML Website .mp3.json
48,143.20000000000002,144.72, I will click on create repository.,2 _Your First HTML Website .mp3.json
49,144.72,146.84," By doing this, a repository will be created here,",2 _Your First HTML Website .mp3.json
50,146.84,148.96, whose name is Sigma web dev course.,2 _Your First HTML Website .mp3.json
51,148.96,153.4, I will put all the things that were relevant from the first video here.,2 _Your First HTML Website .mp3.json
52,153.4,155.92000000000002, So these two files were relevant from the first video.,2 _Your First HTML Website .mp3.json
53,155.92000000000002,157.64000000000001, So I will name it as video 1.,2 _Your First HTML Website .mp3.json
54,157.64000000000001,159.08," Right click, new folder.",2 _Your First HTML Website .mp3.json
55,159.08,160.92000000000002, I will make a video 1 here.,2 _Your First HTML Website .mp3.json
56,160.92,163.6, And I will move these two files to video 1 folder.,2 _Your First HTML Website .mp3.json
57,163.6,165.55999999999997, I am not pushing all these videos on git.,2 _Your First HTML Website .mp3.json
58,165.55999999999997,166.51999999999998, These are sample videos.,2 _Your First HTML Website .mp3.json
59,166.51999999999998,168.07999999999998, You can use your sample videos.,2 _Your First HTML Website .mp3.json
60,168.07999999999998,171.23999999999998," So now whatever the source code will be, I will update it here.",2 _Your First HTML Website .mp3.json
61,171.23999999999998,173.27999999999997, And I will keep pushing it on git here.,2 _Your First HTML Website .mp3.json
62,173.27999999999997,175.39999999999998, Now how do we push it on git here?,2 _Your First HTML Website .mp3.json
63,175.39999999999998,177.16, You don't need to learn this.,2 _Your First HTML Website .mp3.json
64,177.16,178.56, But this procedure is very simple.,2 _Your First HTML Website .mp3.json
65,178.56,179.48, Why do we use git?,2 _Your First HTML Website .mp3.json
66,179.48,183.51999999999998, I would like to tell you that git is used by web developers.,2 _Your First HTML Website .mp3.json
67,183.51999999999998,185.64, And then general coders use it.,2 _Your First HTML Website .mp3.json
68,185.64,189.92, When they have to collaborate their code with other people.,2 _Your First HTML Website .mp3.json
69,189.92,192.48, So what will happen is that you will work with many programmers.,2 _Your First HTML Website .mp3.json
70,192.48,196.51999999999998, And those programmers will collaborate with your source code.,2 _Your First HTML Website .mp3.json
71,196.51999999999998,198.79999999999998," And to do this kind of collaboration,",2 _Your First HTML Website .mp3.json
72,198.79999999999998,200.2, they will also push some code.,2 _Your First HTML Website .mp3.json
73,200.2,201.79999999999998, You will also push some code.,2 _Your First HTML Website .mp3.json
74,201.79999999999998,203.72, Maybe one person is editing a file.,2 _Your First HTML Website .mp3.json
75,203.72,205.11999999999998, One person is editing another file.,2 _Your First HTML Website .mp3.json
76,205.11999999999998,207.07999999999998, So here github comes into use.,2 _Your First HTML Website .mp3.json
77,207.07999999999998,208.67999999999998, And what is github desktop?,2 _Your First HTML Website .mp3.json
78,208.67999999999998,212.72, Github desktop is a utility to use git.,2 _Your First HTML Website .mp3.json
79,212.72,215.67999999999998, The difference between git and github is that git is open source.,2 _Your First HTML Website .mp3.json
80,215.67999999999998,217.92, But github is a Microsoft-owned company.,2 _Your First HTML Website .mp3.json
81,217.92,223.28, Which helps you to host repositories on your web interface using git.,2 _Your First HTML Website .mp3.json
82,223.28,225.88, I will tell you more about git in the coming videos.,2 _Your First HTML Website .mp3.json
83,225.88,229.6, But I am pushing this repository on my codewithhari github account.,2 _Your First HTML Website .mp3.json
84,229.6,232.56, So you will get the repository link in the description.,2 _Your First HTML Website .mp3.json
85,232.56,234.48," So as I give you links,",2 _Your First HTML Website .mp3.json
86,234.48,236.6," if you follow them, you will get all the code.",2 _Your First HTML Website .mp3.json
87,236.6,238.04, And I will talk about it later.,2 _Your First HTML Website .mp3.json
88,238.04,240.51999999999998," I am making this video, the course, an impact.",2 _Your First HTML Website .mp3.json
89,240.51999999999998,243.88, In such a way that absolute beginners can follow it.,2 _Your First HTML Website .mp3.json
90,243.88,245.79999999999998," So as soon as I click on the published repository,",2 _Your First HTML Website .mp3.json
91,245.8,249.48000000000002," this code, this folder will sync with my github account.",2 _Your First HTML Website .mp3.json
92,249.48000000000002,251.64000000000001," So all the code that I am going to upload here,",2 _Your First HTML Website .mp3.json
93,251.64000000000001,254.32000000000002, it will go to my github account and will keep syncing.,2 _Your First HTML Website .mp3.json
94,254.32000000000002,256.28000000000003," The changes that will be here, will be there.",2 _Your First HTML Website .mp3.json
95,256.28000000000003,259.16," If someone has made changes there, I can pull it here.",2 _Your First HTML Website .mp3.json
96,259.16,262.08000000000004," I can pull it by clicking here, by doing fetch origin.",2 _Your First HTML Website .mp3.json
97,262.08000000000004,263.32, I will teach you all this.,2 _Your First HTML Website .mp3.json
98,263.32,264.76, We will dedicate a whole video to git.,2 _Your First HTML Website .mp3.json
99,264.76,266.08000000000004, You don't worry at all.,2 _Your First HTML Website .mp3.json
100,266.08000000000004,268.24, I did this thing so that I can give you code.,2 _Your First HTML Website .mp3.json
101,268.24,270.24, Now I will make a folder called video2 here.,2 _Your First HTML Website .mp3.json
102,270.24,272.32, And I will go inside this video2 folder.,2 _Your First HTML Website .mp3.json
103,272.32,275.44, I will press shift right click and open with vs code.,2 _Your First HTML Website .mp3.json
104,275.48,276.64, So here is open with code.,2 _Your First HTML Website .mp3.json
105,276.64,280.71999999999997, You will get this option if you have installed it as I said.,2 _Your First HTML Website .mp3.json
106,280.71999999999997,283.71999999999997," If you have made some changes and you have not checked,",2 _Your First HTML Website .mp3.json
107,283.71999999999997,285.12," that checkbox is what I showed you,",2 _Your First HTML Website .mp3.json
108,285.12,286.28, then you may have a problem.,2 _Your First HTML Website .mp3.json
109,286.28,288.96," So we will do this no, we will dismiss the notification.",2 _Your First HTML Website .mp3.json
110,288.96,291.48," Now whatever file I make here,",2 _Your First HTML Website .mp3.json
111,291.48,293.84," like I will make index.html here,",2 _Your First HTML Website .mp3.json
112,293.84,295.76, that file will be made here too.,2 _Your First HTML Website .mp3.json
113,295.76,297.04, So everyone knows about this now.,2 _Your First HTML Website .mp3.json
114,297.04,298.68, And I know there are a lot of intermediate people here,2 _Your First HTML Website .mp3.json
115,298.68,301.56, who are saying that we already know all these things.,2 _Your First HTML Website .mp3.json
116,301.56,303.4, But I am making this course in such a way,2 _Your First HTML Website .mp3.json
117,303.4,305.28, that all beginners can follow along.,2 _Your First HTML Website .mp3.json
118,305.28,306.64, So I will make three files here.,2 _Your First HTML Website .mp3.json
119,306.64,308.55999999999995, One I made here index.html.,2 _Your First HTML Website .mp3.json
120,308.55999999999995,311.52, The second file I am going to make is style.css.,2 _Your First HTML Website .mp3.json
121,311.52,315.03999999999996, And the third file I am going to make is script.js.,2 _Your First HTML Website .mp3.json
122,315.03999999999996,316.91999999999996, And the name of these files can be anything.,2 _Your First HTML Website .mp3.json
123,316.91999999999996,320.08, But I just want to keep these files self-explanatory.,2 _Your First HTML Website .mp3.json
124,320.08,321.03999999999996," So that by looking at their name,",2 _Your First HTML Website .mp3.json
125,321.03999999999996,322.23999999999995, we can know what they are doing.,2 _Your First HTML Website .mp3.json
126,322.23999999999995,324.0, Index.html is an HTML file.,2 _Your First HTML Website .mp3.json
127,324.0,326.0, Script.js is a JavaScript file.,2 _Your First HTML Website .mp3.json
128,326.0,328.44, Style.css is a style sheet.,2 _Your First HTML Website .mp3.json
129,328.44,330.0, So I made these three files here.,2 _Your First HTML Website .mp3.json
130,330.0,332.64, I will go to index.html and put an exclamation mark.,2 _Your First HTML Website .mp3.json
131,332.64,335.2," And as soon as I put an exclamation mark,",2 _Your First HTML Website .mp3.json
132,335.2,337.59999999999997, you see this code has come here.,2 _Your First HTML Website .mp3.json
133,337.59999999999997,339.36, I will click on view word wrap,2 _Your First HTML Website .mp3.json
134,339.36,340.84, so that you can see this code.,2 _Your First HTML Website .mp3.json
135,340.84,343.28, The horizontal scroll bar moves away from the word wrap.,2 _Your First HTML Website .mp3.json
136,343.28,344.8, I checked the word wrap here.,2 _Your First HTML Website .mp3.json
137,344.8,349.2, So now you see here that we will understand this code.,2 _Your First HTML Website .mp3.json
138,349.2,352.76," But for now, you understand that this code is HTML code.",2 _Your First HTML Website .mp3.json
139,352.76,355.91999999999996, We use it to make a website.,2 _Your First HTML Website .mp3.json
140,355.91999999999996,358.8, Now come to the extensions tab of VS Code.,2 _Your First HTML Website .mp3.json
141,358.8,363.48, Extensions are used to enhance the functionality of VS Code.,2 _Your First HTML Website .mp3.json
142,363.48,368.20000000000005, We use extensions to make VS Code better.,2 _Your First HTML Website .mp3.json
143,368.20000000000005,373.36, The extensions of VS Code help us write code.,2 _Your First HTML Website .mp3.json
144,373.36,375.24, So which extension will we use?,2 _Your First HTML Website .mp3.json
145,375.24,378.28000000000003," First of all, I will put some extensions",2 _Your First HTML Website .mp3.json
146,378.28000000000003,380.52000000000004, that will kill our VS Code.,2 _Your First HTML Website .mp3.json
147,380.52000000000004,382.44," If your friends see it, they will say,",2 _Your First HTML Website .mp3.json
148,382.44,383.92," brother, what are you doing?",2 _Your First HTML Website .mp3.json
149,383.92,388.44, So what I will do here quickly is VS Code Icons.,2 _Your First HTML Website .mp3.json
150,388.44,390.28000000000003, There is an extension called VS Code Icons,2 _Your First HTML Website .mp3.json
151,390.28000000000003,392.28000000000003, which I will install as soon as I do.,2 _Your First HTML Website .mp3.json
152,392.28,395.55999999999995," You will get to know that whatever file is there,",2 _Your First HTML Website .mp3.json
153,395.55999999999995,396.96," like you are seeing here, its icon has come.",2 _Your First HTML Website .mp3.json
154,396.96,397.88, Earlier this icon was not coming.,2 _Your First HTML Website .mp3.json
155,397.88,399.35999999999996," If you look at the video behind,",2 _Your First HTML Website .mp3.json
156,399.35999999999996,402.52, you can see all these icons here.,2 _Your First HTML Website .mp3.json
157,402.52,404.76, Thanks for installing VS Code Icons.,2 _Your First HTML Website .mp3.json
158,404.76,406.84, I will activate it here.,2 _Your First HTML Website .mp3.json
159,406.84,410.2, And here you can see that our icons are looking good.,2 _Your First HTML Website .mp3.json
160,410.2,411.88," In the coming time, if we make a folder,",2 _Your First HTML Website .mp3.json
161,411.88,412.91999999999996," like if I made a folder,",2 _Your First HTML Website .mp3.json
162,412.91999999999996,413.91999999999996, then this kind of icon will come.,2 _Your First HTML Website .mp3.json
163,413.91999999999996,415.35999999999996, So these icons look good.,2 _Your First HTML Website .mp3.json
164,415.35999999999996,417.2, We will come back to the extensions tab.,2 _Your First HTML Website .mp3.json
165,417.2,419.11999999999995, And here are a lot of good themes,2 _Your First HTML Website .mp3.json
166,419.11999999999995,420.67999999999995, that you can use.,2 _Your First HTML Website .mp3.json
167,420.68,423.08," There are some themes, Jellyfish theme,",2 _Your First HTML Website .mp3.json
168,423.08,424.28000000000003," there is one GitHub theme,",2 _Your First HTML Website .mp3.json
169,424.28000000000003,425.56, there are a lot of themes.,2 _Your First HTML Website .mp3.json
170,425.56,427.0, You can use these themes.,2 _Your First HTML Website .mp3.json
171,427.0,429.72, But I can only put one theme at a time.,2 _Your First HTML Website .mp3.json
172,429.72,431.2, This is the default VS Code theme,2 _Your First HTML Website .mp3.json
173,431.2,434.6, which shows you VS Code in this way.,2 _Your First HTML Website .mp3.json
174,434.6,436.96000000000004," Now if I change my theme,",2 _Your First HTML Website .mp3.json
175,436.96000000000004,439.56, then my VS Code will look different.,2 _Your First HTML Website .mp3.json
176,439.56,442.0, I will show you which one I will prefer,2 _Your First HTML Website .mp3.json
177,442.0,443.24, when it comes to theme.,2 _Your First HTML Website .mp3.json
178,443.24,445.64," First of all, I will show you GitHub theme here",2 _Your First HTML Website .mp3.json
179,445.64,447.2, that how it looks.,2 _Your First HTML Website .mp3.json
180,447.2,448.72, So GitHub theme is officially,2 _Your First HTML Website .mp3.json
181,448.72,451.16, a theme provided by GitHub.,2 _Your First HTML Website .mp3.json
182,451.16,452.68," Now see GitHub dark,",2 _Your First HTML Website .mp3.json
183,452.68,454.40000000000003," GitHub light,",2 _Your First HTML Website .mp3.json
184,454.40000000000003,455.84000000000003," GitHub dimmed,",2 _Your First HTML Website .mp3.json
185,455.84000000000003,456.88000000000005, GitHub colorblind.,2 _Your First HTML Website .mp3.json
186,456.88000000000005,458.36, I like this one a little better,2 _Your First HTML Website .mp3.json
187,458.36,460.20000000000005," because the colors in it,",2 _Your First HTML Website .mp3.json
188,460.20000000000005,462.20000000000005," that, sorry, I don't like this one.",2 _Your First HTML Website .mp3.json
189,462.20000000000005,464.64000000000004, I will choose GitHub dark here,2 _Your First HTML Website .mp3.json
190,464.64000000000004,466.84000000000003, because the colors here are different.,2 _Your First HTML Website .mp3.json
191,466.84000000000003,470.56, Another theme that is liked is Jellyfish.,2 _Your First HTML Website .mp3.json
192,470.56,472.04, And here Jellyfish theme,2 _Your First HTML Website .mp3.json
193,472.04,473.48, is liked by many people.,2 _Your First HTML Website .mp3.json
194,473.48,474.64000000000004," If I install it,",2 _Your First HTML Website .mp3.json
195,474.64000000000004,476.24, then your VS Code will look like this.,2 _Your First HTML Website .mp3.json
196,476.24,477.56, You can see Jellyfish.,2 _Your First HTML Website .mp3.json
197,477.6,478.84, It will look like this.,2 _Your First HTML Website .mp3.json
198,478.84,480.04," After this, there is a material theme",2 _Your First HTML Website .mp3.json
199,480.04,481.4, which is also very popular.,2 _Your First HTML Website .mp3.json
200,481.4,484.28000000000003," And if I use material theme here,",2 _Your First HTML Website .mp3.json
201,484.28000000000003,485.2," material theme,",2 _Your First HTML Website .mp3.json
202,485.2,486.52," and material theme icons,",2 _Your First HTML Website .mp3.json
203,486.52,488.32, we had to install this material theme.,2 _Your First HTML Website .mp3.json
204,488.32,490.2," If you have installed material theme icons,",2 _Your First HTML Website .mp3.json
205,490.2,492.24, then you can change your icons,2 _Your First HTML Website .mp3.json
206,492.24,493.6, to control which extension.,2 _Your First HTML Website .mp3.json
207,493.6,495.08, And here we have installed,2 _Your First HTML Website .mp3.json
208,495.08,496.76, many extensions.,2 _Your First HTML Website .mp3.json
209,496.76,499.12, I will also tell you how to delete extensions.,2 _Your First HTML Website .mp3.json
210,499.12,500.84000000000003, Here I am showing VS Code material theme icons,2 _Your First HTML Website .mp3.json
211,500.84000000000003,501.8, in this way.,2 _Your First HTML Website .mp3.json
212,501.8,502.96," And if you want,",2 _Your First HTML Website .mp3.json
213,502.96,504.64, you can use VS Code icons.,2 _Your First HTML Website .mp3.json
214,504.64,507.08, If I want the material theme icons,2 _Your First HTML Website .mp3.json
215,507.08,508.52," to be removed,",2 _Your First HTML Website .mp3.json
216,508.52,510.96, then I will simply remove it.,2 _Your First HTML Website .mp3.json
217,510.96,514.0, And all my extensions are visible here.,2 _Your First HTML Website .mp3.json
218,514.0,515.92, Like material theme icon.,2 _Your First HTML Website .mp3.json
219,515.92,519.4399999999999," And I want to use these,",2 _Your First HTML Website .mp3.json
220,519.4399999999999,520.24, then I will select it.,2 _Your First HTML Website .mp3.json
221,520.24,522.0799999999999," And if I want, I can also uninstall it.",2 _Your First HTML Website .mp3.json
222,522.0799999999999,523.64," And sometimes when we uninstall anything,",2 _Your First HTML Website .mp3.json
223,523.64,524.6, then reload is required.,2 _Your First HTML Website .mp3.json
224,524.6,526.76, So I will have to click on reload required.,2 _Your First HTML Website .mp3.json
225,526.76,528.36," And when I click on reload required,",2 _Your First HTML Website .mp3.json
226,528.36,529.92, then my VS Code will be reloaded.,2 _Your First HTML Website .mp3.json
227,529.92,530.76, So you can customize your VS Code,2 _Your First HTML Website .mp3.json
228,530.76,532.3199999999999, according to your needs.,2 _Your First HTML Website .mp3.json
229,532.3199999999999,535.0799999999999, I will select VS Code icons,2 _Your First HTML Website .mp3.json
230,535.0799999999999,537.04, here so that,2 _Your First HTML Website .mp3.json
231,537.04,538.16, my icons look like this.,2 _Your First HTML Website .mp3.json
232,538.16,539.04, I like this a little.,2 _Your First HTML Website .mp3.json
233,539.04,540.68, I also like Jellyfish theme a lot.,2 _Your First HTML Website .mp3.json
234,540.68,541.92," After this, there is another extension",2 _Your First HTML Website .mp3.json
235,541.92,543.12, whose name is Prettier.,2 _Your First HTML Website .mp3.json
236,543.12,544.88, I will not install it either.,2 _Your First HTML Website .mp3.json
237,544.88,547.1999999999999, But I just want to tell you.,2 _Your First HTML Website .mp3.json
238,547.1999999999999,549.04," There is another extension, ES7.",2 _Your First HTML Website .mp3.json
239,549.04,549.88," When we react,",2 _Your First HTML Website .mp3.json
240,549.88,550.76, then you will know.,2 _Your First HTML Website .mp3.json
241,550.76,552.52," And yes, we will react in this course.",2 _Your First HTML Website .mp3.json
242,552.52,553.4399999999999, For all those asking.,2 _Your First HTML Website .mp3.json
243,553.4399999999999,553.8399999999999, Okay.,2 _Your First HTML Website .mp3.json
244,553.8399999999999,554.8399999999999," Sorry for the spoilers,",2 _Your First HTML Website .mp3.json
245,554.8399999999999,556.24, but we are going to react in this course.,2 _Your First HTML Website .mp3.json
246,556.24,558.76," So here is ES7 plus React Redux,",2 _Your First HTML Website .mp3.json
247,558.76,559.92, React Native Snippets.,2 _Your First HTML Website .mp3.json
248,559.92,561.12, This extension gives you,2 _Your First HTML Website .mp3.json
249,561.12,562.24, React snippets.,2 _Your First HTML Website .mp3.json
250,562.24,564.52, We will use it when we react.,2 _Your First HTML Website .mp3.json
251,564.52,566.4, We will not install it for now.,2 _Your First HTML Website .mp3.json
252,566.48,568.6, But now the most important,2 _Your First HTML Website .mp3.json
253,568.6,571.6, extension is called Live Preview.,2 _Your First HTML Website .mp3.json
254,571.6,573.0799999999999, We will install this extension,2 _Your First HTML Website .mp3.json
255,573.0799999999999,573.88, called Live Preview.,2 _Your First HTML Website .mp3.json
256,573.88,575.4, Because this is a very useful extension.,2 _Your First HTML Website .mp3.json
257,575.4,577.0, All the extensions I told you,2 _Your First HTML Website .mp3.json
258,577.0,579.0799999999999, mostly help you,2 _Your First HTML Website .mp3.json
259,579.0799999999999,581.76, to change the look and feel of VS Code.,2 _Your First HTML Website .mp3.json
260,581.76,583.92," But the extension I am telling you today,",2 _Your First HTML Website .mp3.json
261,583.92,584.56," Live Preview,",2 _Your First HTML Website .mp3.json
262,584.56,586.52, you will actually use it.,2 _Your First HTML Website .mp3.json
263,586.52,588.88," Let's come to our HTML, CSS, JavaScript files.",2 _Your First HTML Website .mp3.json
264,588.88,590.4," So here are our HTML, CSS,",2 _Your First HTML Website .mp3.json
265,590.4,591.72, and JavaScript files.,2 _Your First HTML Website .mp3.json
266,591.72,593.0799999999999, This is an HTML file.,2 _Your First HTML Website .mp3.json
267,593.0799999999999,594.24, This is some code,2 _Your First HTML Website .mp3.json
268,594.24,596.44, which tells the website,2 _Your First HTML Website .mp3.json
269,596.44,598.48, how to look.,2 _Your First HTML Website .mp3.json
270,598.48,599.12, Okay.,2 _Your First HTML Website .mp3.json
271,599.12,600.0, So here I am saying,2 _Your First HTML Website .mp3.json
272,600.0,601.36, that the title should have a document.,2 _Your First HTML Website .mp3.json
273,601.36,602.5600000000001, I will write here,2 _Your First HTML Website .mp3.json
274,602.5600000000001,604.5600000000001, Harry's first website.,2 _Your First HTML Website .mp3.json
275,606.08,607.8, Harry's course's first website.,2 _Your First HTML Website .mp3.json
276,607.8,609.76, The course's first website.,2 _Your First HTML Website .mp3.json
277,609.76,611.44, Harry's first website will be a lie.,2 _Your First HTML Website .mp3.json
278,611.44,612.16, Your first website.,2 _Your First HTML Website .mp3.json
279,612.16,613.44, You have to write your name in this.,2 _Your First HTML Website .mp3.json
280,613.44,613.84, Okay.,2 _Your First HTML Website .mp3.json
281,613.84,614.6800000000001, Whatever your name is.,2 _Your First HTML Website .mp3.json
282,614.6800000000001,615.8, Key first website.,2 _Your First HTML Website .mp3.json
283,615.8,617.52," And if I write inside the body,",2 _Your First HTML Website .mp3.json
284,617.52,620.36," Hey, this is my first website.",2 _Your First HTML Website .mp3.json
285,620.36,621.44, And everyone write congratulations,2 _Your First HTML Website .mp3.json
